STOP_ON_FIRST_ERROR;false;;;;;;
PATH;/Temp/ADDITIVES;;;;;;
TYPE;bcpg:rawMaterial;;;;;;
DISABLED_POLICIES;rep:reportEntityAspect;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;bcpg:suppliers
VALUES;MP155;E201 - sorbate de sodium (sa);E201 - sorbate de sodium (sa);E201 - sodium sorbate (sa);Additifs;Conservateur;Table Additifs
VALUES;MP156;E202 - sorbate de potassium (sa);E202 - sorbate de potassium (sa);E202 - potassium sorbate (sa);Additifs;Conservateur;Table Additifs
VALUES;MP157;E203 - sorbate de calcium (sa);E203 - sorbate de calcium (sa);E203 - Calcium sorbate (sa);Additifs;Conservateur;Table Additifs
VALUES;MP158;E209 - hydroxybenzoate d'hepthyle;E209 - hydroxybenzoate d'hepthyle;E209 - hydroxybenzoate hepthyle;Additifs;Conservateur;Table Additifs
VALUES;MP159;E210 - acide benzoïque (ba);E210 - acide benzoïque (ba);E210 - benzoic acid (BA);Additifs;Conservateur;Table Additifs
VALUES;MP160;E211 - benzoate de sodium (ba);E211 - benzoate de sodium (ba);E211 - sodium benzoate (ba);Additifs;Conservateur;Table Additifs
VALUES;MP161;E212 - benzoate de potassium (ba);E212 - benzoate de potassium (ba);E212 - potassium benzoate (ba);Additifs;Conservateur;Table Additifs
VALUES;MP162;E213 - benzoate de calcium (ba);E213 - benzoate de calcium (ba);E213 - calcium benzoate (ba);Additifs;Conservateur;Table Additifs
VALUES;MP163;E214 - 4-hydroxybenzoate d'ethyle ou ethylparabene (phb);E214 - 4-hydroxybenzoate d'ethyle ou ethylparabene (phb);E214 - 4-hydroxybenzoate or ethyl ethylparaben (PHB);Additifs;Conservateur;Table Additifs
VALUES;MP164;E215 - derive sodique du 4-hydroxybenzoate d'ethyle (phb);E215 - derive sodique du 4-hydroxybenzoate d'ethyle (phb);E215 - sodium derivative of ethyl 4-hydroxybenzoate (PHB);Additifs;Conservateur;Table Additifs
VALUES;MP165;E216 - 4-hydroxybenzoate de propyle ou propylparabene (phb);E216 - 4-hydroxybenzoate de propyle ou propylparabene (phb);E216 - 4-hydroxybenzoate or propyl paraben (PHB);Additifs;Conservateur;Table Additifs
VALUES;MP166;E217 - derive sodique du 4-hydroxybenzoate de propyle (phb);E217 - derive sodique du 4-hydroxybenzoate de propyle (phb);E217 - sodium derivative of 4-hydroxybenzoate (PHB);Additifs;Conservateur;Table Additifs
VALUES;MP167;E218 - 4-hydroxybenzoate de méthyle ou methylparabene(phb);E218 - 4-hydroxybenzoate de méthyle ou methylparabene(phb);E218 - 4-hydroxybenzoate or methylparaben (PHB);Additifs;Conservateur;Table Additifs
VALUES;MP168;E219 - derive sodique du 4-hydroxybenzoate de méthyle (phb);E219 - derive sodique du 4-hydroxybenzoate de méthyle (phb);E219 - sodium derivative of 4-hydroxybenzoate (PHB);Additifs;Conservateur;Table Additifs
VALUES;MP169;E220 - anhydride sulfureux;E220 - anhydride sulfureux;E220 - sulfur dioxide;Additifs;Conservateur;Table Additifs
VALUES;MP170;E221 - sulfite de sodium;E221 - sulfite de sodium;E221 - sodium sulphite;Additifs;Conservateur;Table Additifs
VALUES;MP171;E222 - bisulfite de sodium (sulfite acide de sodium);E222 - bisulfite de sodium (sulfite acide de sodium);E222 - sodium bisulfite (Sodium hydrogen sulfite);Additifs;Conservateur;Table Additifs
VALUES;MP172;E223 - disulfite de sodium, metabisulfite de sodium;E223 - disulfite de sodium, metabisulfite de sodium;E223 - sodium metabisulfite, sodium metabisulfite;Additifs;Conservateur;Table Additifs
VALUES;MP173;E224 - disulfite de potassium, pyrosulfite / metabisulfite de potassium;E224 - disulfite de potassium, pyrosulfite / metabisulfite de potassium;E224 - metabisulphite potassium metabisulfite / potassium metabisulfite;Additifs;Conservateur;Table Additifs
VALUES;MP174;E225 - disulfite de calcium pyrosulfite de calcium ou metasulfite;E225 - disulfite de calcium pyrosulfite de calcium ou metasulfite;E225 - disulphite calcium or calcium pyrosulphite metasulfite;Additifs;Conservateur;Table Additifs
VALUES;MP175;E226 - sulfite de calcium;E226 - sulfite de calcium;E226 - calcium sulphite;Additifs;Conservateur;Table Additifs
VALUES;MP176;E227 - sulfite acide de calcium, bisulfite de calcium;E227 - sulfite acide de calcium, bisulfite de calcium;E227 - calcium hydrogen sulfite, bisulfite, calcium;Additifs;Conservateur;Table Additifs
VALUES;MP177;E228 - sulfite acide de potassium, bisulfite de potassium;E228 - sulfite acide de potassium, bisulfite de potassium;E228 - potassium hydrogen sulfite, potassium bisulfite;Additifs;Conservateur;Table Additifs
VALUES;MP178;E230 - biphenyle (diphenyle);E230 - biphenyle (diphenyle);E230 - biphenyl (diphenyl);Additifs;Conservateur;Table Additifs
VALUES;MP179;E231 - orthophenylphenol, 2-hydroxybiphenyle;E231 - orthophenylphenol, 2-hydroxybiphenyle;E231 - orthophenyl, 2-hydroxybiphenyl;Additifs;Conservateur;Table Additifs
VALUES;MP180;E232 - orthophenylphenate de sodium, sodium diphenyl 2 yl;E232 - orthophenylphenate de sodium, sodium diphenyl 2 yl;E232 - sodium orthophenylphenate, sodium diphenyl 2 yl;Additifs;Conservateur;Table Additifs
VALUES;MP181;E233 - thiabendazole ou 2-(4-thiazolyl)benzimidazole;E233 - thiabendazole ou 2-(4-thiazolyl)benzimidazole;E233 - thiabendazole or 2 - (4-thiazolyl) benzimidazole;Additifs;Conservateur;Table Additifs
VALUES;MP182;E234 - nisine;E234 - nisine;E234 - nisin;Additifs;Conservateur;Table Additifs
VALUES;MP183;E235 - natamycine (pimaricine);E235 - natamycine (pimaricine);E235 - Natamycin (pimaricin);Additifs;Conservateur;Table Additifs
VALUES;MP184;E236 - acide formique;E236 - acide formique;E236 - formic acid;Additifs;Conservateur;Table Additifs
VALUES;MP185;E237 - formiate de sodium;E237 - formiate de sodium;E237 - sodium formate;Additifs;Conservateur;Table Additifs
VALUES;MP186;E238 - formiate de calcium;E238 - formiate de calcium;E238 - calcium formate;Additifs;Conservateur;Table Additifs
VALUES;MP187;E239 - hexamethylenetetramine;E239 - hexamethylenetetramine;E239 - HEXAMETHYLENETETRAMINE;Additifs;Conservateur;Table Additifs
VALUES;MP188;E240 - formaldehyde;E240 - formaldehyde;E240 - formaldehyde;Additifs;Conservateur;Table Additifs
VALUES;MP189;E241 - gomme gaiac;E241 - gomme gaiac;E241 - gum guaiac;Additifs;Conservateur;Table Additifs
VALUES;MP190;E242 - dicarbonate de dimethyle;E242 - dicarbonate de dimethyle;E242 - dimethyl dicarbonate;Additifs;Conservateur;Table Additifs
VALUES;MP191;E243 - arginate d'ethyle laurique;E243 - arginate d'ethyle laurique;E243 - lauric arginate ethyl;Additifs;Conservateur;Table Additifs
VALUES;MP192;E249 - nitrite de potassium;E249 - nitrite de potassium;E249 - potassium nitrite;Additifs;Conservateur;Table Additifs
VALUES;MP193;E250 - nitrite de sodium;E250 - nitrite de sodium;E250 - sodium nitrite;Additifs;Conservateur;Table Additifs
VALUES;MP194;E251 - nitrate de sodium;E251 - nitrate de sodium;E251 - sodium nitrate;Additifs;Conservateur;Table Additifs
VALUES;MP195;E252 - nitrate de potassium;E252 - nitrate de potassium;E252 - potassium nitrate;Additifs;Conservateur;Table Additifs
VALUES;MP196;E260 - acide acétique;E260 - acide acétique;E260 - acetic acid;Additifs;Conservateur;Table Additifs
VALUES;MP197;E261 - acétates de potassium;E261 - acétates de potassium;E261 - potassium acetate;Additifs;Conservateur;Table Additifs
VALUES;MP198;E261(i) - acétate de potassium;E261(i) - acétate de potassium;E261 (i) - potassium acetate;Additifs;Conservateur;Table Additifs
VALUES;MP199;E261(ii) - diacétate de potassium;E261(ii) - diacétate de potassium;E261 (ii) - potassium diacetate;Additifs;Conservateur;Table Additifs
VALUES;MP200;E262(i) - acétate de sodium;E262(i) - acétate de sodium;E262 (i) - sodium acetate;Additifs;Conservateur;Table Additifs
VALUES;MP201;E262(ii) - diacétate de sodium;E262(ii) - diacétate de sodium;E262 (ii) - sodium diacetate;Additifs;Conservateur;Table Additifs
VALUES;MP202;E263 - acetate de calcium;E263 - acetate de calcium;E263 - calcium acetate;Additifs;Conservateur;Table Additifs
VALUES;MP203;E264 - acétate d'ammonium;E264 - acétate d'ammonium;E264 - Ammonium acetate;Additifs;Conservateur;Table Additifs
VALUES;MP204;E265 - acide déhydracétique;E265 - acide déhydracétique;E265 - acid déhydracétique;Additifs;Conservateur;Table Additifs
VALUES;MP205;E266 - déhydroacétate de sodium;E266 - déhydroacétate de sodium;E266 - sodium dehydroacetate;Additifs;Conservateur;Table Additifs
VALUES;MP206;E270 - acide lactique;E270 - acide lactique;E270 - lactic acid;Additifs;Conservateur;Table Additifs
VALUES;MP207;E280 - acide propionique;E280 - acide propionique;E280 - propionic acid;Additifs;Conservateur;Table Additifs
VALUES;MP208;E281 - propionate de sodium;E281 - propionate de sodium;E281 - sodium propionate;Additifs;Conservateur;Table Additifs
VALUES;MP209;E282 - propionate de calcium;E282 - propionate de calcium;E282 - calcium propionate;Additifs;Conservateur;Table Additifs
VALUES;MP210;E283 - propionate de potassium;E283 - propionate de potassium;E283 - potassium propionate;Additifs;Conservateur;Table Additifs
VALUES;MP211;E284 - acide borique;E284 - acide borique;E284 - boric acid;Additifs;Conservateur;Table Additifs
VALUES;MP212;E285 - tetraborate de sodium (borax);E285 - tetraborate de sodium (borax);E285 - sodium tetraborate (borax);Additifs;Conservateur;Table Additifs
VALUES;MP213;E290 - dioxyde de carbone, anhydride carbonique;E290 - dioxyde de carbone, anhydride carbonique;E290 - carbon dioxide, carbon dioxide;Additifs;Conservateur;Table Additifs
VALUES;MP214;E296 - acide malique (dl- ou l-);E296 - acide malique (dl- ou l-);E296 - malic acid (dl-or l-);Additifs;Conservateur;Table Additifs
VALUES;MP215;E297 - acide fumarique;E297 - acide fumarique;E297 - fumaric acid;Additifs;Conservateur;Table Additifs
VALUES;MP216;E300 - acide ascorbique, vitamine c;E300 - acide ascorbique, vitamine c;E300 - ascorbic acid, vitamin c;Additifs;Antioxidant;Table Additifs
VALUES;MP217;E301 - ascorbate de sodium, vitamine c;E301 - ascorbate de sodium, vitamine c;E301 - sodium ascorbate, vitamin c;Additifs;Antioxidant;Table Additifs
VALUES;MP218;E302 - ascorbate de calcium, vitamine c;E302 - ascorbate de calcium, vitamine c;E302 - calcium ascorbate, vitamin c;Additifs;Antioxidant;Table Additifs
VALUES;MP219;E303 - diacetate d'ascorbyle;E303 - diacetate d'ascorbyle;E303 - diacetate ascorbyl;Additifs;Antioxidant;Table Additifs
VALUES;MP220;E304 - acide palmityle-6-l-ascorbique, palmitate d'ascorbyle;E304 - acide palmityle-6-l-ascorbique, palmitate d'ascorbyle;E304 - acid palmityl-6-l-ascorbic acid, ascorbyl palmitate;Additifs;Antioxidant;Table Additifs
VALUES;MP221;E305 - stéarate d'ascorbyle;E305 - stéarate d'ascorbyle;E305 - ascorbyl stearate;Additifs;Antioxidant;Table Additifs
VALUES;MP222;E306 - extrait riche en tocophérols, vitamine e;E306 - extrait riche en tocophérols, vitamine e;E306 - extract rich in tocopherols, vitamin E;Additifs;Antioxidant;Table Additifs
VALUES;MP223;E307 - alpha-tocophérol de synthèse, vitamine e;E307 - alpha-tocophérol de synthèse, vitamine e;E307 - synthetic alpha-tocopherol, vitamin E;Additifs;Antioxidant;Table Additifs
VALUES;MP224;E307a - tocophérol, d-alpha-;E307a - tocophérol, d-alpha-;E307a - tocopherol, d-alpha-;Additifs;Antioxidant;Table Additifs
VALUES;MP225;E307b - tocophérol concentre;E307b - tocophérol concentre;E307b - tocopherol concentrates;Additifs;Antioxidant;Table Additifs
VALUES;MP226;E307c - tocophérol, dl-alpha-;E307c - tocophérol, dl-alpha-;E307c - tocopherol, dl-alpha-;Additifs;Antioxidant;Table Additifs
VALUES;MP227;E308 - gamma-tocophérol de synthèse, vitamine e;E308 - gamma-tocophérol de synthèse, vitamine e;E308 - gamma-tocopherol synthesis, vitamin E;Additifs;Antioxidant;Table Additifs
VALUES;MP228;E309 - delta-tocophérol de synthèse, vitamine e;E309 - delta-tocophérol de synthèse, vitamine e;E309 - synthetic delta-tocopherol, vitamin E;Additifs;Antioxidant;Table Additifs
VALUES;MP229;E310 - gallate de propyle;E310 - gallate de propyle;E310 - propyl gallate;Additifs;Antioxidant;Table Additifs
VALUES;MP230;E311 - gallate d'octyle;E311 - gallate d'octyle;E311 - octyl gallate;Additifs;Antioxidant;Table Additifs
VALUES;MP231;E312 - gallate dodecyle, ester n-dodecylique;E312 - gallate dodecyle, ester n-dodecylique;E312 - dodecyl gallate, n-dodecyl ester;Additifs;Antioxidant;Table Additifs
VALUES;MP232;E313 - acide thiodipropionique anti- oxydant synthetique;E313 - acide thiodipropionique anti- oxydant synthetique;E313 - thiodipropionic acid synthetic antioxidant;Additifs;Antioxidant;Table Additifs
VALUES;MP233;E314 - guaiac gum anti-oxydant naturel;E314 - guaiac gum anti-oxydant naturel;E314 - guaiac gum natural antioxidant;Additifs;Antioxidant;Table Additifs
VALUES;MP234;E315 - acide erythorbique;E315 - acide erythorbique;E315 - erythorbic acid;Additifs;Antioxidant;Table Additifs
VALUES;MP235;E316 - erythorbate de sodium;E316 - erythorbate de sodium;E316 - sodium erythorbate;Additifs;Antioxidant;Table Additifs
VALUES;MP236;E317 - isoascorbate de potassium;E317 - isoascorbate de potassium;E317 - potassium isoascorbate;Additifs;Antioxidant;Table Additifs
VALUES;MP237;E318 - isoascorbate de calcium;E318 - isoascorbate de calcium;E318 - calcium isoascorbate;Additifs;Antioxidant;Table Additifs
VALUES;MP238;E319 - butylhydroquinone, synthetique;E319 - butylhydroquinone, synthetique;E319 - butylhydroquinone, synthetic;Additifs;Antioxidant;Table Additifs
VALUES;MP239;E320 - buthylhydroxyanisol (bha);E320 - buthylhydroxyanisol (bha);E320 - butylated hydroxyanisole (BHA);Additifs;Antioxidant;Table Additifs
VALUES;MP240;E321 - buthylhydroxytoluene (bht);E321 - buthylhydroxytoluene (bht);E321 - butylated hydroxytoluene (BHT);Additifs;Antioxidant;Table Additifs
VALUES;MP241;E322(i) - lécithine, antioxidant, emulsifiant;E322(i) - lécithine, antioxidant, emulsifiant;E322 (i) - lecithin, antioxidant, emulsifier;Additifs;Lécithine;Table Additifs
VALUES;MP242;E322(ii) - lécithine partiellement hydrolysee, antioxidant, emulsifiant;E322(ii) - lécithine partiellement hydrolysee, antioxidant, emulsifiant;E322 (ii) - Partially hydrolyzed lecithin, antioxidant, emulsifier;Additifs;Lécithine;Table Additifs
VALUES;MP243;E323 - anoxomere, antioxidant;E323 - anoxomere, antioxidant;E323 - anoxomere, antioxidant;Additifs;Lécithine;Table Additifs
VALUES;MP244;E324 - ethoxyquine, antioxidant, pesticide;E324 - ethoxyquine, antioxidant, pesticide;E324 - ethoxyquin, an antioxidant, pesticide;Additifs;Antioxidant;Table Additifs
VALUES;MP245;E325 - lactate de sodium;E325 - lactate de sodium;E325 - sodium lactate;Additifs;Lactate;Table Additifs
VALUES;MP246;E326 - lactate de potassium;E326 - lactate de potassium;E326 - potassium lactate;Additifs;Lactate;Table Additifs
VALUES;MP247;E327 - lactate de calcium;E327 - lactate de calcium;E327 - calcium lactate;Additifs;Lactate;Table Additifs
VALUES;MP248;E328 - lactate d'ammonium, régulateur de l'acidité, agent de traitement des farines;E328 - lactate d'ammonium, régulateur de l'acidité, agent de traitement des farines;E328 - Ammonium lactate, acidity regulator, flour treatment agent;Additifs;Lactate;Table Additifs
VALUES;MP249;E329 - lactate de magnésium (dl-), régulateur de l'acidité, agent de traitement des farines;E329 - lactate de magnésium (dl-), régulateur de l'acidité, agent de traitement des farines;E329 - magnesium lactate (dl-), acidity regulator, flour treatment agent;Additifs;Lactate;Table Additifs
VALUES;MP250;E330 - acide citrique;E330 - acide citrique;E330 - Citric Acid;Additifs;Citrate;Table Additifs
VALUES;MP251;E331 - citrates de sodium (monosodique, disodique, trisodique);E331 - citrates de sodium (monosodique, disodique, trisodique);E331 - sodium citrate (monosodium, disodium, trisodium);Additifs;Citrate;Table Additifs
VALUES;MP252;E331(i) - citrate biacide de sodium, régulateur d'acidité, séquestrant, émulsifiant, stabilisant;E331(i) - citrate biacide de sodium, régulateur d'acidité, séquestrant, émulsifiant, stabilisant;E331 (i) - sodium dihydrogen citrate, acidity regulator, sequestrant, emulsifier, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP253;E331(ii) - citrate monoacide disodique, regulateur d'acidité, séquestrant, émulsifiant, stabilisant;E331(ii) - citrate monoacide disodique, regulateur d'acidité, séquestrant, émulsifiant, stabilisant;E331 (ii) - disodium citrate dibasic, acidity regulator, sequestrant, emulsifier, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP254;E331(iii) - citrate trisodique, régulateur d'acidité, séquestrant, émulsifiant, stabilisant;E331(iii) - citrate trisodique, régulateur d'acidité, séquestrant, émulsifiant, stabilisant;E331 (iii) - trisodium citrate, acidity regulator, sequestrant, emulsifier, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP255;E332 - citrates de potassium (monopotassique, tripotassique);E332 - citrates de potassium (monopotassique, tripotassique);E332 - Potassium citrates (monopotassium, tripotassium);Additifs;Citrate;Table Additifs
VALUES;MP256;E332(i) - citrate biacide de potassium, régulateur de l'acidité, séquestrant, stabilisant;E332(i) - citrate biacide de potassium, régulateur de l'acidité, séquestrant, stabilisant;E332 (i) - potassium dihydrogen citrate, acidity regulator, sequestrant, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP257;E332(ii) - citrate tripotassique, régulateur de l'acidité, séquestrant, stabilisant;E332(ii) - citrate tripotassique, régulateur de l'acidité, séquestrant, stabilisant;E332 (ii) - tripotassium citrate, acidity regulator, sequestrant, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP258;E333 - citrates de calcium (monocalcique, dicalcique, tricalcique);E333 - citrates de calcium (monocalcique, dicalcique, tricalcique);E333 - calcium citrate (monocalcium, dicalcium, tricalcium phosphate);Additifs;Citrate;Table Additifs
VALUES;MP259;E333(i) - citrate de monocalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant;E333(i) - citrate de monocalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant;E333 (i) - monocalcium citrate, acidity regulator, firming agent, sequestrant, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP260;E333(ii) - citrate de dicalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant;E333(ii) - citrate de dicalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant;E333 (ii) - dicalcium citrate, acidity regulator, firming agent, sequestrant, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP261;E333(iii) - citrate de tricalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant;E333(iii) - citrate de tricalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant;E333 (iii) - tricalcium citrate, acidity regulator, firming agent, sequestrant, stabilizer;Additifs;Citrate;Table Additifs
VALUES;MP262;E334 - acide tartrique [l (+) - ];E334 - acide tartrique [l (+) - ];E334 - tartaric acid [l (+) -];Additifs;Tartrate;Table Additifs
VALUES;MP263;E335(i) - tartrate monosodique;E335(i) - tartrate monosodique;E335 (i) - sodium tartrate;Additifs;Tartrate;Table Additifs
VALUES;MP264;E335(ii) - tartrate disodique;E335(ii) - tartrate disodique;E335 (ii) - disodium tartrate;Additifs;Tartrate;Table Additifs
VALUES;MP265;E336(i) - tartrate monopotassique;E336(i) - tartrate monopotassique;E336 (i) - tartrate monopotassium;Additifs;Tartrate;Table Additifs
VALUES;MP266;E336(ii) - tartrate dipotassique;E336(ii) - tartrate dipotassique;E336 (ii) - dipotassium tartrate;Additifs;Tartrate;Table Additifs
VALUES;MP267;E337 - tartrate double de sodium et de potassium;E337 - tartrate double de sodium et de potassium;E337 - sodium tartrate and potassium;Additifs;Tartrate;Table Additifs
VALUES;MP268;E338 - acide orthophosphorique;E338 - acide orthophosphorique;E338 - orthophosphoric acid;Additifs;Orthophosphate;Table Additifs
VALUES;MP269;E339 - orthophosphates de sodium (monosodique, disodique, trisodique);E339 - orthophosphates de sodium (monosodique, disodique, trisodique);E339 - sodium orthophosphate (monosodium, disodium, trisodium);Additifs;Orthophosphate;Table Additifs
VALUES;MP270;E339(i) - phosphate monosodique;E339(i) - phosphate monosodique;E339 (i) - monosodium phosphate;Additifs;Orthophosphate;Table Additifs
VALUES;MP271;E339(ii) - phosphate disodique;E339(ii) - phosphate disodique;E339 (ii) - disodium phosphate;Additifs;Orthophosphate;Table Additifs
VALUES;MP272;E339(iii) - phosphate trisodique;E339(iii) - phosphate trisodique;E339 (iii) - trisodium phosphate;Additifs;Orthophosphate;Table Additifs
VALUES;MP273;E340 - orthophosphates de potassium (monopotassique, dipotassique, tripotassique);E340 - orthophosphates de potassium (monopotassique, dipotassique, tripotassique);E340 - potassium orthophosphate (monopotassium, dipotassium, tripotassium);Additifs;Orthophosphate;Table Additifs
VALUES;MP274;E340(i) - orthophosphate monopotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité;E340(i) - orthophosphate monopotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité;E340 (i) - dihydrogen orthophosphate, acidity regulator, sequestrant, emulsifier, texturizing agent, stabilizer, water retention agent / moisture;Additifs;Orthophosphate;Table Additifs
VALUES;MP275;E340(ii) - orthophosphate dipotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité;E340(ii) - orthophosphate dipotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité;E340 (ii) - dipotassium orthophosphate, acidity regulator, sequestrant, emulsifier, texturizing agent, stabilizer, water retention agent / moisture;Additifs;Orthophosphate;Table Additifs
VALUES;MP276;E340(iii) - orthophosphate tripotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité;E340(iii) - orthophosphate tripotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité;E340 (iii) - tripotassium orthophosphate, acidity regulator, sequestrant, emulsifier, texturizing agent, stabilizer, water retention agent / moisture;Additifs;Orthophosphate;Table Additifs
VALUES;MP277;E341 - orthophosphates de calcium (monocalcique, dicalcique, tricalcique);E341 - orthophosphates de calcium (monocalcique, dicalcique, tricalcique);E341 - calcium orthophosphate (monocalcium, dicalcium, tricalcium phosphate);Additifs;Orthophosphate;Table Additifs
VALUES;MP278;E341(i) - orthophosphate monocalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant;E341(i) - orthophosphate monocalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant;E341 (i) - monocalcium orthophosphate, acidity regulator, flour treatment agent, firming agent, texturizing agent, raising agent, anticaking agent retention of water / moisture, stabilizing;Additifs;Orthophosphate;Table Additifs
VALUES;MP279;E341(ii) - orthophosphate dicalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant;E341(ii) - orthophosphate dicalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant;E341 (ii) - dicalcium orthophosphate, acidity regulator, flour treatment agent, firming agent, texturizing agent, raising agent, anticaking agent retention of water / moisture, stabilizing;Additifs;Orthophosphate;Table Additifs
VALUES;MP280;E341(iii) - orthophosphate tricalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant, tampon;E341(iii) - orthophosphate tricalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant, tampon;E341 (iii) - tricalcium orthophosphate, acidity regulator, flour treatment agent, firming agent, texturizing agent, raising agent, anticaking agent retention of water / moisture, stabilizer, buffer;Additifs;Orthophosphate;Table Additifs
VALUES;MP281;E342 - phosphates d'ammonium, régulateur de l'acidité, agent de traitement des farines;E342 - phosphates d'ammonium, régulateur de l'acidité, agent de traitement des farines;E342 - Ammonium phosphate, acidity regulator, flour treatment agent;Additifs;Orthophosphate;Table Additifs
VALUES;MP282;E342(i) - orthophosphate monoammonie, régulateur de l'acidité, agent de traitement des farines;E342(i) - orthophosphate monoammonie, régulateur de l'acidité, agent de traitement des farines;E342 (i) - monoammonium orthophosphate, acidity regulator, flour treatment agent;Additifs;Orthophosphate;Table Additifs
VALUES;MP283;E342(ii) - orthophosphate diammonie, régulateur de l'acidité, agent de traitement des farines;E342(ii) - orthophosphate diammonie, régulateur de l'acidité, agent de traitement des farines;E342 (ii) - orthophosphate diammonium acidity regulator, flour treatment agent;Additifs;Orthophosphate;Table Additifs
VALUES;MP284;E343 - orthophosphates de magnésium, tampons;E343 - orthophosphates de magnésium, tampons;E343 - orthophosphate, magnesium buffer;Additifs;Orthophosphate;Table Additifs
VALUES;MP285;E343(i) - orthophosphate monomagnesien, régulateur de l'acidité, antiagglomérant;E343(i) - orthophosphate monomagnesien, régulateur de l'acidité, antiagglomérant;E343 (i) - orthophosphate Monomagnesium, acidity regulator, anticaking;Additifs;Orthophosphate;Table Additifs
VALUES;MP286;E343(ii) - orthophosphate dimagnesien, régulateur de l'acidité, antiagglomérant;E343(ii) - orthophosphate dimagnesien, régulateur de l'acidité, antiagglomérant;E343 (ii) - orthophosphate Dimagnesium, acidity regulator, anticaking;Additifs;Orthophosphate;Table Additifs
VALUES;MP287;E343(iii) - orthophosphate trimagnesien, régulateur de l'acidité, antiagglomérant;E343(iii) - orthophosphate trimagnesien, régulateur de l'acidité, antiagglomérant;E343 (iii) - orthophosphate trimagnesium, acidity regulator, anticaking;Additifs;Orthophosphate;Table Additifs
VALUES;MP288;E344 - citrate de lécithine, Conservateur;E344 - citrate de lécithine, Conservateur;E344 - lecithin citrate, Curator;Additifs;Citrate;Table Additifs
VALUES;MP289;E345 - citrate de magnésium, régulateur de l'acidité;E345 - citrate de magnésium, régulateur de l'acidité;E345 - magnesium citrate, pH adjustment;Additifs;Citrate;Table Additifs
VALUES;MP290;E349 - malate d'ammonium;E349 - malate d'ammonium;E349 - Ammonium malate;Additifs;Malate;Table Additifs
VALUES;MP291;E350(i) - malate de sodium;E350(i) - malate de sodium;E350 (i) - sodium malate;Additifs;Malate;Table Additifs
VALUES;MP292;E350(ii) - malate acide de sodium;E350(ii) - malate acide de sodium;E350 (ii) - Sodium hydrogen malate;Additifs;Malate;Table Additifs
VALUES;MP293;E351 - malate de potassium;E351 - malate de potassium;E351 - potassium malate;Additifs;Malate;Table Additifs
VALUES;MP294;E351(i) - malate acide de potassium, régulateur de l'acidité;E351(i) - malate acide de potassium, régulateur de l'acidité;E351 (i) - potassium hydrogen malate, acidity regulator;Additifs;Malate;Table Additifs
VALUES;MP295;E351(ii) - malate de potassium, régulateur de l'acidité;E351(ii) - malate de potassium, régulateur de l'acidité;E351 (ii) - potassium malate, acidity regulator;Additifs;Malate;Table Additifs
VALUES;MP296;E352(i) - malate de calcium;E352(i) - malate de calcium;E352 (i) - calcium malate;Additifs;Malate;Table Additifs
VALUES;MP297;E352(ii) - malate acide de calcium;E352(ii) - malate acide de calcium;E352 (ii) - calcium hydrogen malate;Additifs;Malate;Table Additifs
