STOP_ON_FIRST_ERROR;false;;;;;;
PATH;/Temp/CIQUAL;;;;;;
TYPE;bcpg:rawMaterial;;;;;;
MAPPING;NutDatabaseFrench;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;bcpg:suppliers
VALUES;CIQUAL12830;Chabichou, CIQUAL;Chabichou;Chabichou goat cheese;CIQUAL;Fromages;Table Ciqual 2008
VALUES;CIQUAL12833;Crottin de chèvre, CIQUAL;Crottin de chèvre;Crottin goat cheese;CIQUAL;Fromages;Table Ciqual 2008
VALUES;CIQUAL12842;Sainte-Maure, CIQUAL;Sainte-Maure;Sainte Maure goat cheese;CIQUAL;Fromages;Table Ciqual 2008
VALUES;CIQUAL12845;Selles-sur-Cher, CIQUAL;Selles-sur-Cher;Selles-sur-Cher goat cheese;CIQUAL;Fromages;Table Ciqual 2008
VALUES;CIQUAL12847;Rocamadour, CIQUAL;Rocamadour;Rocamadour goat cheese;CIQUAL;Fromages;Table Ciqual 2008
VALUES;CIQUAL12999;Fromage (aliment moyen), CIQUAL;Fromage (aliment moyen);Cheese (average);CIQUAL;Fromages;Table Ciqual 2008
VALUES;CIQUAL13000;Abricot, frais, CIQUAL;Abricot, frais;Apricot, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13001;Abricot, séché, dénoyauté, CIQUAL;Abricot, séché, dénoyauté;Apricot, dry;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13002;Ananas, frais, pulpe, CIQUAL;Ananas, frais, pulpe;Pineapple, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13003;Ananas au sirop, appertisé, égoutté, CIQUAL;Ananas au sirop, appertisé, égoutté;Pineapple, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13004;Avocat, frais, pulpe, CIQUAL;Avocat, frais, pulpe;Avocado, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13005;Banane, fraîche, pulpe, CIQUAL;Banane, fraîche, pulpe;Banana, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13006;Banane, mi-séchée, CIQUAL;Banane, mi-séchée;Banana, semi dry;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13007;Cassis, frais, CIQUAL;Cassis, frais;Black currant, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13008;Cerise, fraîche, CIQUAL;Cerise, fraîche;Cherry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13009;Citron, frais, pulpe, CIQUAL;Citron, frais, pulpe;Lemon, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13010;Coing, frais, CIQUAL;Coing, frais;Quince, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13011;Datte, séchée, pulpe et peau, CIQUAL;Datte, séchée, pulpe et peau;Date, pulp and skin, dried;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13012;Figue, fraîche, CIQUAL;Figue, fraîche;Fig, fresh;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13013;Figue, séchée, CIQUAL;Figue, séchée;Fig, dried;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13014;Fraise, fraîche, CIQUAL;Fraise, fraîche;Strawberry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13015;Framboise, fraîche, CIQUAL;Framboise, fraîche;Raspberry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13016;Fruit de la passion, frais, pulpe et pépins, CIQUAL;Fruit de la passion, frais, pulpe et pépins;Passion fruit, pulp and pips, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13017;Goyave, appertisée, égoutté, CIQUAL;Goyave, appertisée, égoutté;Guava, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13018;Grenade, fraîche, pulpe et pépins, CIQUAL;Grenade, fraîche, pulpe et pépins;Pomegranate, pulp and pips, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13019;Groseille, fraîche, CIQUAL;Groseille, fraîche;Red currant, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13020;Groseille à  maquereau, fraîche, CIQUAL;Groseille à  maquereau, fraîche;Gooseberry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13021;Kiwi, frais, pulpe et graines, CIQUAL;Kiwi, frais, pulpe et graines;Kiwi fruit, pulp and seeds, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13022;Litchi, dénoyauté, appertisé, égoutté, CIQUAL;Litchi, dénoyauté, appertisé, égoutté;Lychee, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13023;Litchi, frais, pulpe, CIQUAL;Litchi, frais, pulpe;Lychee, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13024;Clémentine ou Mandarine, fraîche, pulpe, CIQUAL;Clémentine ou Mandarine, fraîche, pulpe;Clementine or Mandarin orange, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13025;Mangue, fraîche, pulpe, CIQUAL;Mangue, fraîche, pulpe;Mango, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13026;Melon, frais, pulpe, CIQUAL;Melon, frais, pulpe;Melon, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13027;Mirabelle, fraîche, CIQUAL;Mirabelle, fraîche;Mirabelle plum, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13028;Myrtille, fraîche, CIQUAL;Myrtille, fraîche;Blueberry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13029;Mûre (de ronce), fraîche, CIQUAL;Mûre (de ronce), fraîche;Blackberry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13030;Nectarine, fraîche, pulpe et peau, CIQUAL;Nectarine, fraîche, pulpe et peau;Nectarine, flesh and skin, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13032;Olive noire, entière ou dénoyautée, en saumure, CIQUAL;Olive noire, entière ou dénoyautée, en saumure;Olive, ripe, in brine;CIQUAL;Assaisonnements et sauces;Table Ciqual 2008
VALUES;CIQUAL13033;Olive verte, entière ou dénoyautée, en saumure, CIQUAL;Olive verte, entière ou dénoyautée, en saumure;Olive, green, in brine;CIQUAL;Assaisonnements et sauces;Table Ciqual 2008
VALUES;CIQUAL13034;Orange, fraîche, pulpe, CIQUAL;Orange, fraîche, pulpe;Orange, sweet, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13035;Papaye, fraîche, pulpe, CIQUAL;Papaye, fraîche, pulpe;Papaya, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13036;Pastèque, fraîche, pulpe, CIQUAL;Pastèque, fraîche, pulpe;Watermelon, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13037;Poire, fraîche, pulpe et peau, CIQUAL;Poire, fraîche, pulpe et peau;Pear, flesh and skin, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13038;Compote de pomme, appertisée, CIQUAL;Compote de pomme, appertisée;Applesauce, canned, sweetened;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13039;Pomme, fraîche, pulpe et peau, CIQUAL;Pomme, fraîche, pulpe et peau;Apple, with skin, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13040;Pomélo (dit Pamplemousse), frais, pulpe, CIQUAL;Pomélo (dit Pamplemousse), frais, pulpe;Grapefruit, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13041;Prune Reine-Claude, fraîche, CIQUAL;Prune Reine-Claude, fraîche;Greengage plum, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13042;Pruneau, CIQUAL;Pruneau;Prune;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13043;Pêche, fraîche, pulpe et peau, CIQUAL;Pêche, fraîche, pulpe et peau;Peach, flesh and skin, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13044;Raisin blanc, frais, CIQUAL;Raisin blanc, frais;Grape, white, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13045;Raisin noir, frais, CIQUAL;Raisin noir, frais;Grape, red, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13046;Raisin sec, CIQUAL;Raisin sec;Raisin;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13048;Rhubarbe, cuite, sucrée, CIQUAL;Rhubarbe, cuite, sucrée;Rhubarb, stewed, sweetened;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13049;Macédoine de fruits au sirop, appertisée, égouttée, CIQUAL;Macédoine de fruits au sirop, appertisée, égouttée;Fruit cocktail, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13051;Mélange apéritif de fruits exotiques séchés, CIQUAL;Mélange apéritif de fruits exotiques séchés;Tropical fruit mix, dried, sweetened, for snack;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13054;Carambole, frais, pulpe, CIQUAL;Carambole, frais, pulpe;Carambola, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13063;Figue de Barbarie, pulpe et graines, CIQUAL;Figue de Barbarie, pulpe et graines;Prickly pear, pulp and seeds, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13066;Kaki, frais, pulpe, CIQUAL;Kaki, frais, pulpe;Japanese persimmon, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13067;Citron vert ou Lime, frais, pulpe, CIQUAL;Citron vert ou Lime, frais, pulpe;Lime, pulp;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13068;Cerise au sirop, appertisée, égouttée, CIQUAL;Cerise au sirop, appertisée, égouttée;Cherry, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13071;Mûre noire (du mûrier), fraîche, CIQUAL;Mûre noire (du mûrier), fraîche;Black mulberry, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13081;Datte Deglet-nour, séchée, pulpe et peau, CIQUAL;Datte Deglet-nour, séchée, pulpe et peau;Date Deglet-nour, pulp and skin;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13084;Pêche, fraîche, pulpe, CIQUAL;Pêche, fraîche, pulpe;Peach, peeled, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13095;Pomélo (dit Pamplemousse), au sirop, CIQUAL;Pomélo (dit Pamplemousse), au sirop;Grapefruit, canned, sweetened;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13096;Abricot au sirop léger, appertisé, égoutté, CIQUAL;Abricot au sirop léger, appertisé, égoutté;Apricot, canned in light syrup;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13097;Pêche, au sirop, appertisée, égouttée, CIQUAL;Pêche, au sirop, appertisée, égouttée;Peach, canned, sweetened;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13098;Poire au sirop, appertisée, égouttée, CIQUAL;Poire au sirop, appertisée, égouttée;Pear, canned, sweetened;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13108;Compote de fruits divers, appertisée, CIQUAL;Compote de fruits divers, appertisée;Stewed fruits, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13109;Compote de fruits divers, allégée, appertisée, CIQUAL;Compote de fruits divers, allégée, appertisée;Stewed fruits, low calorie, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13125;Citron, zeste, CIQUAL;Citron, zeste;Lemon peel, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13134;Salade de fruits frais, CIQUAL;Salade de fruits frais;Fresh fruit salad;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13564;Nèfle du Japon, fraîche, pulpe, CIQUAL;Nèfle du Japon, fraîche, pulpe;Loquat, pulp, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13997;Fruits rouges, frais (framboises, fraises, groseilles, cassis), CIQUAL;Fruits rouges, frais (framboises, fraises, groseilles, cassis);Berries, fresh (average);CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13998;Coulis de fruits rouges (framboises, fraises, groseilles, cassis), CIQUAL;Coulis de fruits rouges (framboises, fraises, groseilles, cassis);Fruit sauce;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL13999;Fruit (aliment moyen), CIQUAL;Fruit (aliment moyen);Fruit (average);CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL14000;Chevreuil, rôti, CIQUAL;Chevreuil, rôti;Venison, roasted;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL14001;Lièvre, en ragoût, CIQUAL;Lièvre, en ragoût;Hare, stewed;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL14003;Sanglier, rôti, CIQUAL;Sanglier, rôti;Wild boar, roasted;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL15000;Amande, CIQUAL;Amande;Almond;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15001;Cacahuète ou Arachide, CIQUAL;Cacahuète ou Arachide;Peanut, in shell;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15002;Cacahuète, grillée, salée, CIQUAL;Cacahuète, grillée, salée;Peanut, roasted, salted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15004;Noisette, CIQUAL;Noisette;Hazelnut;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15005;Noix, séchée, cerneaux, CIQUAL;Noix, séchée, cerneaux;Walnut;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15006;Noix de coco, amande mûre, fraîche, CIQUAL;Noix de coco, amande mûre, fraîche;Coconut, mature kernel, fresh;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15007;Noix de coco, amande, sèche, CIQUAL;Noix de coco, amande, sèche;Coconut, kernel, dry;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15008;Noix du Brésil, CIQUAL;Noix du Brésil;Brazil nut;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15009;Pistache, grillée, salée, CIQUAL;Pistache, grillée, salée;Pistachio nut, roasted, salted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15010;Sésame, graine, CIQUAL;Sésame, graine;Sesame seed;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15011;Tournesol, graine, CIQUAL;Tournesol, graine;Sunflower seed, kernel;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15015;Purée de marrons, appertisée, CIQUAL;Purée de marrons, appertisée;Chestnut puree, canned;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15016;Crème de marrons vanillée, appertisée, CIQUAL;Crème de marrons vanillée, appertisée;Chestnut cream, canned;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15018;Mélange apéritif de graines salées et raisins secs, CIQUAL;Mélange apéritif de graines salées et raisins secs;Nut and raisin mix, snack;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15019;Noix de cajou, salée, CIQUAL;Noix de cajou, salée;Cashew nut, roasted and salted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15020;Châtaigne, cuite à  l'eau, CIQUAL;Châtaigne, cuite à  l'eau;Chestnut, boiled;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15021;Châtaigne, grillée, CIQUAL;Châtaigne, grillée;Chestnut, roasted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15025;Pignon de pin, CIQUAL;Pignon de pin;Pine pignolias;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15026;Noix de pécan, CIQUAL;Noix de pécan;Pecan nut;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15027;Noix de macadamia, CIQUAL;Noix de macadamia;Macadamia nut;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15040;Fruits séchés et graines oléagineuses (aliment moyen), CIQUAL;Fruits séchés et graines oléagineuses (aliment moyen);Dried fruit or nuts (average);CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15201;Pâte d'amande, pré-emballée, CIQUAL;Pâte d'amande, pré-emballée;Marzipan;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL15202;Beurre de cacahuète ou Pâte d'arachide, CIQUAL;Beurre de cacahuète ou Pâte d'arachide;Peanut butter;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2008
VALUES;CIQUAL16080;Corps gras végétal pour friture, en pain, CIQUAL;Corps gras végétal pour friture, en pain;Hydrogenated coconut oil for frying;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16400;Beurre doux, CIQUAL;Beurre doux;Butter, unsalted;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16402;Beurre demi-sel, CIQUAL;Beurre demi-sel;Butter, salted (0,5-3%);CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16412;Beurre allégé (aliment moyen), CIQUAL;Beurre allégé (aliment moyen);Butter spread, low-fat (average);CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16415;Beurre léger, 39-41% MG, CIQUAL;Beurre léger, 39-41% MG;Dairy spread, 39-41% fat;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16416;Beurre léger, 39-41% MG, demi-sel, CIQUAL;Beurre léger, 39-41% MG, demi-sel;Dairy spread, 39-41% fat, salted (0,5-3%);CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16520;Saindoux, CIQUAL;Saindoux;Lard;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16530;Lard gras, cru, CIQUAL;Lard gras, cru;Fat, pork, raw;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16550;Graisse de canard, CIQUAL;Graisse de canard;Fat, duck;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16560;Graisse d'oie, CIQUAL;Graisse d'oie;Fat, goose;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16615;Margarine à  80% MG, en pain, CIQUAL;Margarine à  80% MG, en pain;Margarine 80% fat, hard;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16616;Matière grasse à  70% MG, en pain, CIQUAL;Matière grasse à  70% MG, en pain;Fat spread 70% fat, hard;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16632;Matière grasse à  60%MG, allégée, CIQUAL;Matière grasse à  60%MG, allégée;Fat spread 60% fat;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16655;Margarine à  80% MG, au tournesol, en barquette, CIQUAL;Margarine à  80% MG, au tournesol, en barquette;Margarine 80% fat, soft, sunflowerseed;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16701;Matière grasse composée à  60% MG, allégée, CIQUAL;Matière grasse composée à  60% MG, allégée;Fat spread, blended, 60% fat;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16712;Matière grasse laitière à  25% MG, légère, à  tartiner, CIQUAL;Matière grasse laitière à  25% MG, légère, à  tartiner;Dairy spread 25% fat;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16727;Matière grasse à  55-60% MG, allégée, riche en oméga 3 et 6, CIQUAL;Matière grasse à  55-60% MG, allégée, riche en oméga 3 et 6;Fat spread 55-60% fat, rich in omega 3 & 6 fatty acids;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16728;Matière grasse à  35% MG, légère, enrichie en stérols/stanols, CIQUAL;Matière grasse à  35% MG, légère, enrichie en stérols/stanols;Fat spread 35% fat, fortified with sterols/stanols;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16729;Matière grasse à  38-41% MG, légère, à  tartiner, demi-sel, CIQUAL;Matière grasse à  38-41% MG, légère, à  tartiner, demi-sel;Fat spread 38-41% fat, soft, salted;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL16730;Matière grasse à  38-41% MG, légère, à  tartiner, CIQUAL;Matière grasse à  38-41% MG, légère, à  tartiner;Fat spread 38-41% fat, soft;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17001;Huile végétale (aliment moyen), CIQUAL;Huile végétale (aliment moyen);Oil, vegetable (average);CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17040;Huile d'arachide, CIQUAL;Huile d'arachide;Oil, peanut;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17130;Huile de colza, CIQUAL;Huile de colza;Oil, rapeseed;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17190;Huile de maà¯s, CIQUAL;Huile de maà¯s;Oil, maize (corn);CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17220;Huile de noix, CIQUAL;Huile de noix;Oil, walnut;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17270;Huile d'olive vierge, CIQUAL;Huile d'olive vierge;Oil, olive;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17350;Huile de pépins de raisin, CIQUAL;Huile de pépins de raisin;Oil, grapeseed;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17420;Huile de soja, CIQUAL;Huile de soja;Oil, soya;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17440;Huile de tournesol, CIQUAL;Huile de tournesol;Oil, sunflowerseed;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17610;Huile de poisson, CIQUAL;Huile de poisson;Oil, fish;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17630;Huile de foie de morue, CIQUAL;Huile de foie de morue;Oil, cod liver;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17700;Huile combinée (mélange d'huiles), CIQUAL;Huile combinée (mélange d'huiles);Oil, vegetable, blended, dietetic;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL17999;Huile de paraffine, CIQUAL;Huile de paraffine;Oil, mineral;CIQUAL;Matières grasses;Table Ciqual 2008
VALUES;CIQUAL18001;Soda sans jus de fruit, ''light'', CIQUAL;Soda sans jus de fruit, ''light'';Carbonated beverage, diet soda;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18002;Boisson cacaotée sucrée, au lait, CIQUAL;Boisson cacaotée sucrée, au lait;Cocoa drink, with milk;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18004;Café noir, non sucré, CIQUAL;Café noir, non sucré;Coffee, black, unsweetened;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18005;Café, poudre soluble, CIQUAL;Café, poudre soluble;Coffee powder, instant;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18008;Eau de source, embouteillée (aliment moyen), CIQUAL;Eau de source, embouteillée (aliment moyen);Water, bottled (average);CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18009;Eau minérale embouteillée, faiblement minéralisée (aliment moyen), CIQUAL;Eau minérale embouteillée, faiblement minéralisée (aliment moyen);Water, bottled, low mineral (average);CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18010;Limonade ou clear lime, sucrée, CIQUAL;Limonade ou clear lime, sucrée;Carbonated beverage, lemon or clear lime, sweetened;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18011;Noix de coco, eau, CIQUAL;Noix de coco, eau;Coconut water (liquid from coconuts);CIQUAL;Jus et nectars;Table Ciqual 2008
VALUES;CIQUAL18017;Sirop type menthe ou fraise, CIQUAL;Sirop type menthe ou fraise;Fruit syrup;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18018;Soda au cola, sucré, CIQUAL;Soda au cola, sucré;Carbonated beverage, cola;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18019;Boisson gazeuse aux fruits (de 10 à  50% de jus), sucrée, CIQUAL;Boisson gazeuse aux fruits (de 10 à  50% de jus), sucrée;Carbonated beverage, fruit (10-50% fruit juice), sweetened;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18020;Thé infusé, non sucré, CIQUAL;Thé infusé, non sucré;Tea, unsweetened;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18022;Tisane infusée, non sucré, CIQUAL;Tisane infusée, non sucré;Infusion, unsweetened;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18026;Soda sans jus de fruit, sucré, CIQUAL;Soda sans jus de fruit, sucré;Carbonated beverage, sweetened soda;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18027;Eau minérale (ou de source) aromatisée, arôme autre qu'agrumes, CIQUAL;Eau minérale (ou de source) aromatisée, arôme autre qu'agrumes;Water, bottled, flavoured, other than citrus;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18029;Boisson rafraîchissante sans alcool (aliment moyen), CIQUAL;Boisson rafraîchissante sans alcool (aliment moyen);Non-alcoholic beverage (average);CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18035;Limonade ou clear lime, ''light'', CIQUAL;Limonade ou clear lime, ''light'';Carbonated beverage, lemon or clear lime, artificial sweetener;CIQUAL;Boissons sans alcool;Table Ciqual 2008
VALUES;CIQUAL18037;Soda au cola, à  teneur réduite en sucre, CIQUAL;Soda au cola, à  teneur réduite en sucre;Carbonated beverage, cola, low sugar;CIQUAL;Boissons sans alcool;Table Ciqual 2008
