STOP_ON_FIRST_ERROR;false;;;;;;
PATH;/Temp/CIQUAL;;;;;;
TYPE;bcpg:rawMaterial;;;;;;
MAPPING;NutDatabaseFrench;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;bcpg:suppliers
VALUES;CIQUAL76007;Eau minérale Arvie, embouteillée, gazeuse, fortement minéralisée (Ardes, 63), CIQUAL;Eau minérale Arvie, embouteillée, gazeuse, fortement minéralisée (Ardes, 63);Arvie mineral water, bottled gas, highly mineralized (Ardes, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76008;Eau minérale Auvergne, embouteillée, gazeuse, fortement minéralisée (Cornillon, 38), CIQUAL;Eau minérale Auvergne, embouteillée, gazeuse, fortement minéralisée (Cornillon, 38);Auvergne mineral water, bottled gas, highly mineralized (Cornillon, 38);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76009;Eau minérale Avène, embouteillée, non gazeuse, faiblement minéralisée (Avène, 34), CIQUAL;Eau minérale Avène, embouteillée, non gazeuse, faiblement minéralisée (Avène, 34);Avene mineral water, bottled, non-carbonated, slightly mineralized (Avene, 34);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76062;Eau minérale Avra, embouteillée, non gazeuse, faiblement minéralisée (Grèce), CIQUAL;Eau minérale Avra, embouteillée, non gazeuse, faiblement minéralisée (Grèce);Avra mineral water, bottled, non-carbonated, slightly mineralized (Greece);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76061;Eau minérale Badoit, embouteillée, gazeuse, moyennement minéralisée (St-Galmier, 42), CIQUAL;Eau minérale Badoit, embouteillée, gazeuse, moyennement minéralisée (St-Galmier, 42);Badoit mineral water, bottled gas, moderately mineralized (St-Galmier, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76063;Eau minérale Beckerich, embouteillée, non gazeuse, faiblement minéralisée (Luxembourg), CIQUAL;Eau minérale Beckerich, embouteillée, non gazeuse, faiblement minéralisée (Luxembourg);Beckerich mineral water, bottled, non-carbonated, slightly mineralized (Luxembourg);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76064;Eau minérale Caramulo, embouteillée, non gazeuse, très faiblement minéralisée (Portugal), CIQUAL;Eau minérale Caramulo, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);Caramulo mineral water, bottled, non-carbonated, very weakly mineralized (Portugal);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76010;Eau minérale Celtic, embouteillée, non gazeuse, très faiblement minéralisée (Niederbronn, 67), CIQUAL;Eau minérale Celtic, embouteillée, non gazeuse, très faiblement minéralisée (Niederbronn, 67);Celtic mineral water, bottled, non-carbonated, very weakly mineralized (Niederbronn 67);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76011;Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45), CIQUAL;Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45);Chambon mineral water, bottled, non-carbonated, slightly mineralized (Chambon, 45);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76012;Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07), CIQUAL;Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07);Chantemerle mineral water, bottled, non-carbonated, slightly mineralized (The Pestrin, 07);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76013;Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63), CIQUAL;Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63);Chateauneuf mineral water, bottled gas, highly mineralized (Chateauneuf, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76014;Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63), CIQUAL;Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63);Chateldon mineral water, bottled gas, highly mineralized (Chateldon, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76065;Eau minérale Chaudfontaine, embouteillée, non gazeuse, faiblement minéralisée (Belgique), CIQUAL;Eau minérale Chaudfontaine, embouteillée, non gazeuse, faiblement minéralisée (Belgique);Chaudfontaine mineral water, bottled, non-carbonated, slightly mineralized (Belgium);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76066;Eau minérale Christinen Brunnen, embouteillée, non gazeuse, moyennement minéralisée (Allemagne), CIQUAL;Eau minérale Christinen Brunnen, embouteillée, non gazeuse, moyennement minéralisée (Allemagne);Christinen Brunnen mineral water, bottled, non-carbonated, moderately mineralized (Germany);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76015;Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59), CIQUAL;Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Mineral water Clos de l'Abbaye, bottled, non-carbonated, moderately mineralized (St-Amand, 59);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76016;Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88), CIQUAL;Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88);Contrex Mineral Water, bottled, non-carbonated, highly mineralized (Contrexeville 88);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76067;Eau minérale Courmayeur, embouteillée, non gazeuse, fortement minéralisée (Italie), CIQUAL;Eau minérale Courmayeur, embouteillée, non gazeuse, fortement minéralisée (Italie);Courmayeur mineral water, bottled, non-carbonated, highly mineralized (Italy);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76017;Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40), CIQUAL;Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Dax mineral water, bottled, non-carbonated, moderately mineralized (Dax, 40);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76019;Eau minérale Didier Plate, embouteillée non gazeuse, moyennement minéralisée (Martinique), CIQUAL;Eau minérale Didier Plate, embouteillée non gazeuse, moyennement minéralisée (Martinique);Didier Plate mineral water, bottled non-carbonated, moderately mineralized (Martinique);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76018;Eau minérale Didier, embouteillée, gazeuse, moyennement minéralisée (Martinique), CIQUAL;Eau minérale Didier, embouteillée, gazeuse, moyennement minéralisée (Martinique);Didier mineral water, bottled gas, moderately mineralized (Martinique);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL18009;Eau minérale embouteillée, faiblement minéralisée (aliment moyen), CIQUAL;Eau minérale embouteillée, faiblement minéralisée (aliment moyen);Bottled mineral water, weakly mineralized (average food);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76020;Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74), CIQUAL;Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74);Evian mineral water, bottled, non-carbonated, slightly mineralized (Evian, 74);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76021;Eau minérale Fonfort, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42), CIQUAL;Eau minérale Fonfort, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Fonfort mineral water, bottled gas, highly mineralized (St-Romain-le-Puy, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL18046;Eau minérale gazeuse (aliment moyen), CIQUAL;Eau minérale gazeuse (aliment moyen);Sparkling mineral water (average food);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76022;Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88), CIQUAL;Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88);Hépar mineral water, bottled, non-carbonated, highly mineralized (Vittel, 88);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76068;Eau minérale Highland spring, embouteillée, non gazeuse, faiblement minéralisée (Écosse), CIQUAL;Eau minérale Highland spring, embouteillée, non gazeuse, faiblement minéralisée (Écosse);Highland Spring mineral water, bottled, non-carbonated, slightly mineralized (Scotland);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76023;Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63), CIQUAL;Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63);Hydroxydase mineral water, bottled gas, highly mineralized (Le Breuil on Couze 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76069;Eau minérale Levissima, embouteillée, non gazeuse, faiblement minéralisée (Italie), CIQUAL;Eau minérale Levissima, embouteillée, non gazeuse, faiblement minéralisée (Italie);Levissima mineral water, bottled, non-carbonated, slightly mineralized (Italy);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76025;Eau minérale Luchon (31), embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31), CIQUAL;Eau minérale Luchon (31), embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31);Mineral water Luchon (31), bottled non-carbonated, slightly mineralized (Luchon, 31);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76070;Eau minérale Luso, embouteillée, non gazeuse, très faiblement minéralisée (Portugal), CIQUAL;Eau minérale Luso, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);Luso mineral water, bottled, non-carbonated, very weakly mineralized (Portugal);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76026;Eau minérale Miers-Alvignac, embouteillée, non gazeuse, fortement minéralisée (Alvignac, 46), CIQUAL;Eau minérale Miers-Alvignac, embouteillée, non gazeuse, fortement minéralisée (Alvignac, 46);Mineral water-Alvignac Miers, bottled, non-carbonated, highly mineralized (Alvignac, 46);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76071;Eau minérale Néro, embouteillée, non gazeuse, faiblement minéralisée (Grèce), CIQUAL;Eau minérale Néro, embouteillée, non gazeuse, faiblement minéralisée (Grèce);Nero mineral water, bottled, non-carbonated, slightly mineralized (Greece);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76029;Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59), CIQUAL;Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Edgewood mineral water, bottled, non-carbonated, moderately mineralized (St-Amand, 59);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76030;Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B), CIQUAL;Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B);Orezza mineral water, bottled gas, moderately mineralized (Rapaggio, 20B);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76031;Eau minérale Parot, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42), CIQUAL;Eau minérale Parot, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Parot mineral water, bottled gas, highly mineralized (St-Romain-le-Puy, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76072;Eau minérale Penacova, embouteillée, non gazeuse, très faiblement minéralisée (Portugal), CIQUAL;Eau minérale Penacova, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);Penacova mineral water, bottled, non-carbonated, very weakly mineralized (Portugal);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76060;Eau minérale Perrier, embouteillée, gazeuse, faiblement minéralisée (Vergèse, 30), CIQUAL;Eau minérale Perrier, embouteillée, gazeuse, faiblement minéralisée (Vergèse, 30);Perrier mineral water, bottled gas, weakly mineralized (Vergèse, 30);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76032;Eau minérale Plancoet, embouteillée, non gazeuse, faiblement minéralisée (Plancoet, 22), CIQUAL;Eau minérale Plancoet, embouteillée, non gazeuse, faiblement minéralisée (Plancoet, 22);Plancoet mineral water, bottled, non-carbonated, slightly mineralized (Plancoet, 22);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL18045;Eau minérale plate (aliment moyen), CIQUAL;Eau minérale plate (aliment moyen);Mineral water (average food);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76033;Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26), CIQUAL;Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);Propiac mineral water, bottled, non-carbonated, highly mineralized (Propiac, 26);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76034;Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42), CIQUAL;Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);Mineral water Wells St-Georges, bottled gas, moderately mineralized (St-Romain-le-Puy, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76035;Eau minérale Quézac, embouteillée, gazeuse, fortement minéralisée (Quézac, 48), CIQUAL;Eau minérale Quézac, embouteillée, gazeuse, fortement minéralisée (Quézac, 48);Quézac mineral water, bottled gas, highly mineralized (Quézac, 48);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76036;Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07), CIQUAL;Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07);Queen of basalt mineral water, bottled gas, moderately mineralized (Asperjoc, 07);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76037;Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63), CIQUAL;Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63);Rozana mineral water, bottled gas, highly mineralized (Beauregard, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76038;Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42), CIQUAL;Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42);Mineral water Sail-les-Bains, bottled, non-carbonated, slightly mineralized (Sail-les-Bains, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76039;Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34), CIQUAL;Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34);Salvetat mineral water, bottled gas, moderately mineralized (Salvetat, 34);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76073;Eau minérale San Benedetto, embouteillée, faiblement minéralisée (Italie), CIQUAL;Eau minérale San Benedetto, embouteillée, faiblement minéralisée (Italie);San Benedetto mineral water, bottled weakly mineralized (Italy);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76074;Eau minérale San Bernardo, embouteillée, très faiblement minéralisée (Italie), CIQUAL;Eau minérale San Bernardo, embouteillée, très faiblement minéralisée (Italie);San Bernardo mineral water, bottled weakly mineralized (Italy);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76075;Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie), CIQUAL;Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie);San Pellegrino mineral water, bottled gas, moderately mineralized (Italy);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76040;Eau minérale Soultzmatt , embouteillée, gazeuse, moyennement minéralisée ( Soultzmatt, 68), CIQUAL;Eau minérale Soultzmatt , embouteillée, gazeuse, moyennement minéralisée ( Soultzmatt, 68);Soultzmatt mineral water, bottled gas, moderately mineralized (Soultzmatt, 68);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76076;Eau minérale Spa-Reine, embouteillée, non gazeuse, moyennement minéralisée (Belgique), CIQUAL;Eau minérale Spa-Reine, embouteillée, non gazeuse, moyennement minéralisée (Belgique);Queen Spa mineral water, bottled, non-carbonated, moderately mineralized (Belgium);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76041;Eau minérale St-Alban Antonin, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42), CIQUAL;Eau minérale St-Alban Antonin, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Mineral water Antonin St-Alban, bottled gas, highly mineralized (St-Alban, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76042;Eau minérale St-Alban Cesar, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42), CIQUAL;Eau minérale St-Alban Cesar, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Mineral Water St. Alban Cesar, bottled gas, highly mineralized (St-Alban, 42);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76043;Eau minérale St-Amand Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59), CIQUAL;Eau minérale St-Amand Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Mineral water Vauban St-Amand, bottled, non-carbonated, moderately mineralized (St-Amand, 59);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76044;Eau minérale St-Antonin-Noble-Val, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82), CIQUAL;Eau minérale St-Antonin-Noble-Val, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);Mineral water St-Antonin-Noble-Val, bottled, non-carbonated, highly mineralized (St-Antonin-Noble-Val, 82);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76045;Eau minérale St-Christophe, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40), CIQUAL;Eau minérale St-Christophe, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);St Kitts mineral water, bottled, non-carbonated, moderately mineralized (Dax, 40);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76046;Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63), CIQUAL;Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63);St. Diéry mineral water, bottled gas, highly mineralized (St. Diéry, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76047;Eau minérale Ste-Marguerite, embouteillée, gazeuse, fortement minéralisée (St-Maurice, 63), CIQUAL;Eau minérale Ste-Marguerite, embouteillée, gazeuse, fortement minéralisée (St-Maurice, 63);Mineral water Ste-Marguerite, bottled gas, highly mineralized (St-Maurice, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76048;Eau minérale St-Martial, embouteillée, non gazeuse, faiblement minéralisée (St-Martin le Redon, 46), CIQUAL;Eau minérale St-Martial, embouteillée, non gazeuse, faiblement minéralisée (St-Martin le Redon, 46);St-Martial mineral water, bottled, non-carbonated, slightly mineralized (St. Martin le Redon, 46);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76049;Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03), CIQUAL;Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);St. Yorre mineral water, bottled gas, highly mineralized (St. Yorre 03);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76077;Eau minérale Talians, embouteillée,  non gazeuse, fortement minéralisée (Italie), CIQUAL;Eau minérale Talians, embouteillée,  non gazeuse, fortement minéralisée (Italie);Talians mineral water, bottled, non-carbonated, highly mineralized (Italy);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76050;Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74), CIQUAL;Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74);Thonon mineral water, bottled, non-carbonated, slightly mineralized (Thonon, 74);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76051;Eau minérale Vals St-Jean, embouteillée, gazeuse, faiblement minéralisée (Vals, 07), CIQUAL;Eau minérale Vals St-Jean, embouteillée, gazeuse, faiblement minéralisée (Vals, 07);Mineral water Vals St-Jean, bottled gas, weakly mineralized (Vals, 07);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76052;Eau minérale Vals-Vivaraise, embouteillée, gazeuse, moyennement minéralisée (Vals, 07), CIQUAL;Eau minérale Vals-Vivaraise, embouteillée, gazeuse, moyennement minéralisée (Vals, 07);Vals-Vivaraise mineral water, bottled gas, moderately mineralized (Vals, 07);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76078;Eau minérale Valvert, embouteillée, non gazeuse, faiblement minéralisée (Belgique), CIQUAL;Eau minérale Valvert, embouteillée, non gazeuse, faiblement minéralisée (Belgique);Valvert mineral water, bottled, non-carbonated, slightly mineralized (Belgium);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76053;Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07), CIQUAL;Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07);Ventadour mineral water, bottled gas, weakly mineralized (The Pestrin, 07);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76054;Eau minérale Vernet, embouteillée, gazeuse, moyennement minéralisée (Prades, 07), CIQUAL;Eau minérale Vernet, embouteillée, gazeuse, moyennement minéralisée (Prades, 07);Vernet mineral water, bottled gas, moderately mineralized (Prades, 07);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76024;Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34), CIQUAL;Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);Vernière mineral water, bottled gas, moderately mineralized (Les Aires, 34);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76055;Eau minérale Vichy Célestins, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03), CIQUAL;Eau minérale Vichy Célestins, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);Celestine Vichy mineral water, bottled gas, highly mineralized (St. Yorre 03);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76056;Eau minérale Vittel, embouteillée, non gazeuse, moyennement minéralisée (Vittel, 88), CIQUAL;Eau minérale Vittel, embouteillée, non gazeuse, moyennement minéralisée (Vittel, 88);Vittel mineral water, bottled, non-carbonated, moderately mineralized (Vittel, 88);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76058;Eau minérale Volvic active, embouteillée, gazeuse, faiblement minéralisée (Volvic, 63), CIQUAL;Eau minérale Volvic active, embouteillée, gazeuse, faiblement minéralisée (Volvic, 63);Volvic mineral water force, bottled gas, weakly mineralized (Volvic, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76057;Eau minérale Volvic, embouteillée, non gazeuse, faiblement minéralisée (Volvic, 63), CIQUAL;Eau minérale Volvic, embouteillée, non gazeuse, faiblement minéralisée (Volvic, 63);Volvic mineral water, bottled, non-carbonated, slightly mineralized (Volvic, 63);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL76059;Eau minérale Wattwiller, embouteillée, non gazeuse, moyennement minéralisée (Wattwiller , 68), CIQUAL;Eau minérale Wattwiller, embouteillée, non gazeuse, moyennement minéralisée (Wattwiller , 68);Wattwiller mineral water, bottled, non-carbonated, moderately mineralized (Wattwiller, 68);CIQUAL;Eaux;Table Ciqual 2012
VALUES;CIQUAL31035;Barre chocolatée glacée, CIQUAL;Barre chocolatée glacée;Candy bar ice;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39216;Clafoutis aux fruits, CIQUAL;Clafoutis aux fruits;Fruit clafoutis;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39600;Crème glacée, CIQUAL;Crème glacée;Ice cream;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39507;Crème glacée au chocolat, CIQUAL;Crème glacée au chocolat;Chocolate ice cream;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL24999;Dessert (aliment moyen), CIQUAL;Dessert (aliment moyen);Dessert (average food);CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL20909;Dessert fermenté au soja, aux fruits, enrichi en vitamines et/ou minéraux, rayon frais, CIQUAL;Dessert fermenté au soja, aux fruits, enrichi en vitamines et/ou minéraux, rayon frais;Dessert fermented soy, fruits, enriched with vitamins and / or minerals, fresh ray;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL20905;Dessert fermenté au soja, nature, rayon frais, CIQUAL;Dessert fermenté au soja, nature, rayon frais;Dessert fermented soy, nature, fresh ray;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL20911;Dessert soja aromatisé, rayon frais, CIQUAL;Dessert soja aromatisé, rayon frais;Dessert flavored soy, fresh ray;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL23536;Gâteau de riz nappé de caramel, rayon frais, CIQUAL;Gâteau de riz nappé de caramel, rayon frais;Rice cake topped with caramel, fresh ray;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL23535;Gâteau de semoule, appertisé, CIQUAL;Gâteau de semoule, appertisé;Semolina, canned;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39500;Glace à l'eau ou sorbet ou crème glacée, tout parfum (aliment moyen), CIQUAL;Glace à l'eau ou sorbet ou crème glacée, tout parfum (aliment moyen);Water ice or sorbet or ice cream, any fragrance (feed means);CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39508;Glace en cornet, CIQUAL;Glace en cornet;Ice horn;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39503;Glace sur bâtonnet, enrobée de chocolat, CIQUAL;Glace sur bâtonnet, enrobée de chocolat;Ice on a stick coated in chocolate;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL19852;Mousse à la crème de marrons, CIQUAL;Mousse à la crème de marrons;Mousse chestnut;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39206;Mousse au chocolat, rayon frais, CIQUAL;Mousse au chocolat, rayon frais;Chocolate mousse, fresh ray;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39228;Mousse aux fruits, CIQUAL;Mousse aux fruits;Fruit mousse;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39518;Omelette norvégienne, CIQUAL;Omelette norvégienne;Baked Alaska;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39236;Pain perdu, CIQUAL;Pain perdu;Toast;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39401;Pêche melba, CIQUAL;Pêche melba;Peach Melba;CIQUAL;Entremets et glaces;Table Ciqual 2012
VALUES;CIQUAL39519;Poire belle Hélène, CIQUAL;Poire belle Hélène;Poire belle Hélène;CIQUAL;Entremets et glaces;Table Ciqual 2012
